Timestamp,Ax,Ay,Az,P,Q,R,Phi,Theta,Psi,PosX,PosY,PosZ
17324,2.75861,-11.7185,7.12448,-0.0223413,-0.0102312,0.0636698,0.0488992,-0.0230548,0.0749543,0,0,0
17433,-13.2075,8.90103,-28.6774,-0.0372479,-0.00725639,-0.0551198,0.0491299,-0.0160946,0.0768974,0,0,0
17557,-17.5814,-0.350963,-4.59097,-0.0761221,-0.00868931,-0.0844485,0.0473988,-0.0278786,0.0757934,0,0,0
17671,-12.0685,14.8692,8.70412,-0.0735295,-0.0752045,-0.0746049,0.0247089,-0.0311422,0.0744499,0,0,0
17811,4.49694,5.27299,-23.5881,0.0244016,-0.0365698,0.0381103,-0.0254327,-0.0208231,0.0792902,0,0,0
17917,-9.62214,-4.71023,7.59446,0.0684932,0.0361772,-0.0708303,0.00595013,-0.029838,0.0765243,0,0,0
18008,0.154767,-14.5933,8.12671,0.060188,-0.00915967,-0.024556,-0.00491275,-0.0384024,0.0742245,0,0,0
18122,-11.0663,19.5166,-1.3206,0.00367075,0.0376779,-0.0756536,-0.00948207,-0.0525846,0.0695094,0,0,0
18219,1.57571,17.2558,-22.3186,-0.045734,0.0809319,0.0270528,-0.0436883,-0.0443067,0.0696082,0,0,0
18332,-13.0903,11.3559,9.29007,-0.0858434,0.031571,-0.0742588,-0.053115,-0.0450943,0.0681136,0,0,0
18458,-1.21857,6.2215,-8.54617,-0.00467694,0.0868744,0.0344688,-0.0641581,-0.0501588,0.0686355,0,0,0
18558,13.0324,4.06568,2.85311,0.0426249,-0.0317241,0.0525537,-0.0505102,-0.0452503,0.0704404,0,0,0
18663,15.342,16.7858,-25.6951,-0.0832241,-0.000933861,0.0803599,-0.0594823,-0.0594401,0.0762632,0,0,0
18769,13.2179,-17.7697,-11.2794,0.00659883,-0.00790206,0.0326375,-0.0599699,-0.0391051,0.0747495,0,0,0
18873,13.2496,-17.5781,-23.8494,-0.0496949,0.037333,0.00874432,-0.0487806,-0.0406186,0.0753372,-6.73567,-0.0570376,-4.95035
18972,-12.9438,19.6753,8.80544,-0.0169057,0.0586225,-0.0285222,-0.0562046,-0.0500414,0.0760379,0,0,0
19089,16.3467,-11.0898,-14.7549,0.0347031,0.0597242,-0.053315,-0.0536982,-0.0230999,0.076898,0,0,0
19203,-3.8041,5.20219,-25.4119,0.0350758,-0.0838784,0.0415921,-0.0776148,-0.0348905,0.0753799,0,0,0
19307,4.59581,-16.4086,-9.03934,0.075808,-0.0081526,-0.00403809,-0.0777793,-0.0293814,0.0784383,0,0,0
19413,1.19727,16.5722,10.0335,0.030641,0.0257898,0.0596078,-0.0783509,-0.0293111,0.0788143,0,0,0
19510,19.4022,-16.3317,-7.16917,-0.00559264,-0.028101,0.059645,-0.0662285,0.0064362,0.0846457,0,0,0
19608,-6.76196,12.3716,-9.69488,-0.0310137,0.0839007,0.0355496,-0.0726847,-0.00176856,0.0862906,0,0,0
19718,17.3318,-6.97714,8.77492,0.0808976,0.0523906,0.00715783,-0.0668182,0.0272782,0.0854954,0,0,0
19844,-2.22325,6.55599,7.78612,-0.0434767,0.0435559,0.0721825,-0.0592179,0.0316343,0.0844598,-6.25053,-0.0553938,-4.46484
19952,11.3587,6.83676,-26.9195,0.0352195,0.0742795,0.0130193,-0.0661182,0.0310652,0.0828446,0,0,0
20075,7.84664,10.5795,-18.5745,0.0296082,-0.0773626,0.0232303,-0.079795,0.0301192,0.0846569,0,0,0
20220,-15.4695,11.9614,-6.56734,0.0475547,-0.0709382,-0.0139776,-0.0677286,0.0232342,0.0816152,-6.20904,-0.0565627,-4.5242
20587,4.44443,3.55785,6.03924,-0.0581011,0.0361575,0.0415921,-0.13926,0.0388239,0.0766431,0,0,0
20875,16.3723,-10.8103,7.9436,-0.0199615,-0.0606096,0.00731222,-0.115085,0.0662294,0.0771016,-5.89671,-0.0611301,-4.27042
21109,2.74638,-0.632954,3.42197,0.0402664,-0.0475809,0.0174381,-0.0981049,0.0899735,0.0823898,0,0,0
21428,-8.32817,13.231,-1.77228,-0.0842782,0.0526392,-0.0501953,-0.0926673,0.110995,0.0788192,0,0,0
21545,16.0586,12.2752,-3.79382,0.0272019,-0.0769641,-0.0857901,-0.0941521,0.122499,0.0735765,0,0,0
21654,-5.89036,-1.96844,-0.997106,-0.0077115,0.0150846,0.0480658,-0.0884605,0.10571,0.0738229,0,0,0
21775,16.8459,-2.81564,-7.56347,-0.0595279,-0.0411287,-0.0648517,-0.0670331,0.107301,0.0734758,0,0,0
21898,9.3982,-18.7292,-12.6747,-0.073753,-0.0541661,-0.00832374,-0.0810815,0.0969086,0.0692878,0,0,0
22027,17.0339,-2.10517,7.4199,-0.055583,-0.00551834,0.011715,-0.085407,0.109263,0.0697394,0,0,0
22126,-11.0346,-3.04636,-26.3507,-0.0242685,-0.0379723,-0.054268,-0.0963022,0.12129,0.0684018,0,0,0
22262,-6.66553,6.20319,-12.3048,-0.0858434,0.0409851,-0.0585323,-0.116807,0.117842,0.0643165,0,0,0
22386,-17.6253,14.7081,-22.6286,0.0850608,-0.0618282,0.0848052,-0.127551,0.104405,0.0677442,0,0,0
22525,14.7975,12.6646,-20.7975,-0.0750041,0.00810574,0.0725658,-0.14771,0.115935,0.0666672,0,0,0
22612,6.00942,10.5087,4.16907,0.059448,-0.0498702,-0.0443125,-0.184704,0.107714,0.0610877,0,0,0
22731,16.7019,4.02295,-27.691,-0.0578403,-0.0616203,0.0016903,-0.180628,0.113473,0.0620616,0,0,0
22891,13.65,-16.5197,-12.7101,0.0390792,0.0698876,0.0196102,-0.148386,0.102518,0.0668052,-4.91612,-0.0572721,-4.16368
23015,-7.20265,-7.22373,-10.1234,0.0770485,0.0734495,0.0534801,-0.147993,0.105027,0.070007,0,0,0
23165,-18.3846,-12.2288,-27.9999,0.068195,0.0562963,-0.0649741,-0.129838,0.139973,0.0685211,0,0,0
23281,-16.9149,-5.00931,0.92556,0.0031011,0.0495461,-0.0826012,-0.108644,0.119249,0.0671231,0,0,0
23389,-17.1187,14.912,-6.29634,0.0582129,-0.0229057,-0.0682802,-0.114945,0.116964,0.0645441,0,0,0
23536,-3.08388,-9.73235,-9.27495,0.028799,0.00543783,-0.0505893,-0.0911309,0.10892,0.0687454,-4.63013,-0.0349149,-4.1597
23657,-2.0023,18.0993,-25.5303,0.0534268,-0.00923931,-0.0649209,-0.103757,0.0738726,0.0643966,-4.58707,-0.0425622,-4.36174
23809,-10.2472,-2.26753,-27.138,-0.00339924,-0.0503392,-0.0648357,-0.106304,0.0647114,0.0635849,-4.50119,-0.0423038,-4.40336
23938,-2.7555,-10.2707,2.00714,-0.0405433,0.0621205,-0.0170654,-0.0855281,0.0600935,0.0701955,-4.40832,-0.040713,-4.45088
24067,7.33758,-19.0381,-13.6086,0.0674071,0.0428644,-0.0473364,-0.0913744,0.0375743,0.0670028,-4.35993,-0.0428297,-4.55962
24215,9.52027,-5.40361,-10.8717,0.0165437,-0.0314182,-0.0721612,-0.0826676,0.0568005,0.0629759,0,0,0
24329,16.5334,15.3343,-23.3354,0.0292143,-0.0731197,0.0330421,-0.051977,0.0644966,0.0701059,0,0,0
24477,-12.1308,3.05246,3.20834,-0.0291131,-0.00635935,-0.0250351,-0.0658412,0.0651539,0.0722205,0,0,0
24609,-1.01106,-15.6224,1.23319,0.0657567,0.00123773,0.0198551,-0.039503,0.0855791,0.0743001,0,0,0
24714,-16.9539,3.00974,-26.9623,-0.0164957,-0.0512226,-0.0728374,-0.0611962,0.0847862,0.0676429,0,0,0
24870,-4.72944,13.0638,6.92184,0.0426728,-0.000540307,-0.0106343,-0.0769023,0.0763268,0.069946,0,0,0
24979,-18.486,-2.27119,-19.7342,-0.0213936,-0.0621046,0.00400082,-0.0693149,0.0649322,0.0707348,0,0,0
25110,6.45377,-17.9345,-12.8163,0.0105278,-0.0173102,0.0178054,-0.0537449,0.0608993,0.0720138,-3.90821,-0.0294235,-4.47813
25236,7.30706,-1.13468,-29.3464,-0.0238372,0.0857208,0.0458671,-0.0385577,0.0820281,0.0679291,0,0,0
25350,9.07592,11.384,8.84817,-0.0651764,0.0686847,-0.0420925,-0.0650552,0.0941569,0.0625332,0,0,0
25498,-0.596009,19.9902,-16.5615,0.0109484,-0.0335104,0.0697975,-0.0908989,0.0885909,0.0609375,0,0,0
25631,-2.00841,-4.97024,-25.8514,-0.00798834,-0.0167407,-0.0458671,-0.113496,0.0910381,0.0569041,0,0,0
25851,15.989,2.85226,-9.95124,-0.00895194,-0.0103522,-0.0307582,-0.107123,0.133939,0.0546152,-3.54826,-0.0306508,-4.23477
26016,-0.812081,17.6843,1.13919,-0.0378069,-0.0116459,-0.0223785,-0.077148,0.140084,0.0562484,0,0,0
26179,-8.45514,-7.51915,-15.668,-0.0463249,-0.0474267,0.0661826,-0.0759442,0.149166,0.0583371,0,0,0
26335,-19.6786,18.0676,8.55519,-0.0714425,0.0704467,-0.0285861,-0.118794,0.154646,0.0467417,0,0,0
26428,7.20452,18.0834,-6.53438,-0.0298691,0.075627,0.0557853,-0.152598,0.154588,0.0446245,0,0,0
26552,-9.59042,4.89334,2.97152,-0.0123538,0.00287268,-0.00943641,-0.149731,0.158279,0.0478978,0,0,0
26695,-14.7395,10.8725,-4.87418,0.0235178,0.0742959,0.000854467,-0.144728,0.137798,0.0492697,0,0,0
26811,-2.60047,19.1504,6.9548,-0.0536558,-0.0286554,0.0481829,-0.1585,0.158682,0.0512979,0,0,0
26987,9.06371,-4.79934,-7.61596,0.0457553,-0.0512011,-0.0195889,-0.152914,0.147028,0.0516243,0,0,0
27138,-7.62259,16.455,-13.0129,0.0686369,-0.0308063,-0.0109111,-0.189006,0.148024,0.0445708,0,0,0
27241,-19.5102,-19.5227,-27.2418,-0.0169696,0.0223572,0.00833971,-0.185498,0.170519,0.0494624,0,0,0
27410,-5.75486,2.6606,-18.6576,-0.0499185,0.0105759,-0.00672128,-0.195769,0.160885,0.045418,0,0,0
27553,-4.22893,17.8393,-18.378,0.0655864,-0.0579735,0.0754833,-0.199257,0.136357,0.0483438,0,0,0
27774,8.14693,-19.458,-3.369,-0.0314023,-0.0496624,-0.0202916,-0.187583,0.158822,0.0537718,0,0,0
27934,14.905,5.05325,2.18781,0.0809402,-0.0654588,-0.0765906,-0.173996,0.17002,0.0515569,0,0,0
28062,12.0081,-8.37367,-10.4871,0.0581277,0.0731302,0.0866473,-0.149923,0.172592,0.0560596,0,0,0
28255,-0.758368,16.7467,-24.5904,0.0292675,0.0823033,0.00173822,-0.149187,0.165739,0.0584143,0,0,0
28362,-18.1368,13.5704,-10.6947,-0.0147495,-0.0858755,0.0209092,-0.163534,0.130738,0.0542709,0,0,0
28586,8.27267,10.654,-14.1506,-0.028602,-0.0831603,0.079524,-0.157296,0.129908,0.0527014,0,0,0
28724,-9.01424,-13.3518,-6.0998,-0.0179917,-0.0443925,0.0662359,-0.180299,0.110371,0.0523665,0,0,0
29052,-7.31374,19.2944,-13.7282,0.0748551,0.0119124,0.0443019,-0.188277,0.0992105,0.0506293,0,0,0
29166,19.5535,-16.1095,-12.0534,-0.0323393,0.0637814,0.00665207,-0.144988,0.0946562,0.0572027,0,0,0
29508,-9.36215,19.2761,0.0954557,-0.049796,0.0317376,0.0337129,-0.158725,0.0953572,0.0530206,0,0,0
29664,4.84971,-17.5695,-2.87705,-0.059267,-0.0791142,0.0669812,-0.167179,0.0799129,0.0497107,0,0,0
29862,5.19274,3.35398,3.96886,-0.0409053,-0.0252641,0.0250032,-0.185557,0.0978892,0.046711,0,0,0
29966,-6.32128,14.7459,9.32547,-0.0622537,-0.060768,-0.0587719,-0.21842,0.111546,0.037903,0,0,0
30061,-3.14125,16.7663,-13.4584,0.0450578,0.0227032,0.0221656,-0.226028,0.122304,0.0350238,0,0,0
30181,-16.4864,16.2792,-7.46215,0.0428857,-0.0830804,-0.0220697,-0.214806,0.0787589,0.0405505,0,0,0
30351,-20.0802,-10.3586,-5.41497,0.0332976,-0.0669121,0.0245879,-0.187319,0.0552095,0.0403731,0,0,0
30463,-6.59839,-12.2544,-18.4097,0.0515103,-0.0473843,0.0151062,-0.172623,0.061423,0.0349113,0,0,0
30577,-14.7749,8.79971,8.07299,-0.0620247,0.0870518,-0.0266216,-0.167423,0.0448075,0.0315421,0,0,0
30721,11.2891,4.39161,-4.23573,-0.0355868,0.073029,-0.0371414,-0.183265,0.0577098,0.0279783,0,0,0
30839,-7.06838,3.76415,2.36481,0.0219633,0.0729172,0.0750414,-0.18357,0.064889,0.0276215,0,0,0
31005,19.4778,19.1247,-14.4875,-0.0643246,-0.0215054,0.00555537,-0.218255,0.0697406,0.023942,0,0,0
31127,10.6568,-4.82376,-12.2023,0.0410277,0.0110607,-0.0865195,-0.180236,0.096391,0.0245273,0,0,0
31209,17.6028,1.02969,-19.0116,0.0223253,-0.0570098,-0.0861309,-0.178177,0.080319,0.0253885,0,0,0
31304,0.474579,-3.27952,-11.034,-0.0342985,0.0206748,-0.0215214,-0.177514,0.0747749,0.02417,0,0,0
31418,-4.52435,-2.86691,5.1066,0.0465911,-0.0396809,-0.0737318,-0.170818,0.058161,0.0186953,0,0,0
31503,-2.38073,-9.46379,-27.8864,-0.0530116,-0.0639999,-0.0842249,-0.176769,0.0626149,0.0204606,0,0,0
31601,-10.0702,5.08866,2.95565,0.0217769,0.0234113,-0.0673006,-0.178884,0.0469337,0.0166422,0,0,0
31701,10.824,-10.7907,-26.8133,0.0762606,0.0235125,0.0470383,-0.145737,0.0393064,0.0200281,0,0,0
31804,5.05236,2.27851,-4.06117,0.0684825,0.0623708,0.0195197,-0.161869,0.0594257,0.0179302,0,0,0
31895,17.051,1.94037,3.30478,-0.0235657,0.0633663,0.0584685,-0.14397,0.077758,0.0217817,0,0,0
31976,14.4691,-8.94864,-25.7403,0.0859498,-0.0579893,0.0437269,-0.123715,0.0780309,0.0237001,0,0,0
32074,8.28732,1.38615,-0.397723,-0.00222268,0.0235391,-0.0723476,-0.113358,0.100531,0.0237541,0,0,0
32169,12.4732,1.28727,-9.78155,0.0592777,0.0632386,0.0615456,-0.0853189,0.094686,0.0289144,0,0,0
32287,-0.0478977,-13.5301,-27.7203,-0.0297573,0.0115925,-0.0163999,-0.0939373,0.101287,0.0253925,0,0,0
32414,-11.8891,9.32585,-12.8139,0.00713121,-0.0568021,-0.0586282,-0.107265,0.084966,0.0238562,0,0,0
32516,-3.73209,-7.54357,-5.75433,0.0580852,-0.0582076,0.0147229,-0.0809494,0.0893314,0.0309944,0,0,0
32601,9.52027,-19.0735,8.36597,-0.00126972,-0.00348444,-0.0145047,-0.0750689,0.104631,0.0313362,0,0,0
32683,9.88771,6.71468,-20.4362,-0.0314928,-0.0743121,-0.0541935,-0.0888598,0.100179,0.0253267,0,0,0
32768,1.38159,-7.55089,5.02725,0.0803705,0.0427047,0.0266109,-0.0836735,0.116828,0.0271164,0,0,0
32876,-11.7487,13.6204,-11.454,-0.0452389,-0.0769207,-0.0194345,-0.116326,0.0911644,0.0197333,0,0,0
32993,-1.77158,15.9911,-3.74499,-0.0572227,0.0651498,0.0366995,-0.100571,0.0835242,0.0198164,0,0,0
33089,-16.9906,-1.18107,-26.0577,-0.0775436,0.0129448,0.0191683,-0.108853,0.0868573,0.0187825,0,0,0
33184,-6.00389,-15.6969,-17.3648,-0.00309578,0.0284476,-0.0140415,-0.102642,0.0923561,0.0226594,0,0,0
33277,13.4376,7.88049,-8.33253,-0.0152553,-0.0384617,0.027335,-0.0845929,0.0873079,0.0206401,0,0,0
33395,11.0901,5.75518,-23.9898,0.0791886,-0.0157824,-0.0108525,-0.0712109,0.0834624,0.0239664,0,0,0
33513,-7.69217,14.4346,-24.0129,0.048694,-0.0627062,0.0165383,-0.0584459,0.0713089,0.0279798,0,0,0
33633,19.545,-19.2578,-17.7762,0.0406231,-0.0717087,-0.0701222,-0.0640778,0.0751703,0.0276469,0,0,0
33758,-5.23971,4.74197,-24.4915,0.0477783,-0.0779748,0.0604862,-0.0566329,0.0727432,0.0325904,0,0,0
33846,19.1214,16.6369,1.96685,-0.026366,0.085673,-0.0835435,-0.0605149,0.0792225,0.0276441,0,0,0
33928,-1.77769,19.5007,9.00808,0.0764522,-0.0872009,-0.0396808,-0.0544847,0.0871158,0.0294463,0,0,0
34028,14.203,-16.5868,-21.58,-0.0188648,0.0737211,-0.0226181,-0.0600603,0.0888283,0.0229415,0,0,0
34139,1.0349,0.538957,-4.09779,0.0501953,-0.0870944,-0.0561047,-0.046171,0.0806677,0.0240443,0,0,0
34239,-15.0581,19.4629,2.38068,-0.0142012,-0.0563602,-0.0546513,-0.0447943,0.0626411,0.0236743,0,0,0
34320,16.9936,3.31248,10.075,0.0791354,-0.0752863,0.00407003,-0.0418698,0.0658251,0.0276376,0,0,0
34405,-1.20516,10.9043,-7.46459,-0.0767503,0.0567595,0.0307901,-0.0476753,0.0683722,0.0250582,0,0,0
34501,-1.11605,-18.4655,-12.4806,0.0789597,-0.0869134,-0.0218728,-0.0272146,0.0574604,0.0279355,0,0,0
34586,-4.74897,7.5277,-22.7678,-0.0567276,-0.0172411,0.0391751,-0.0408495,0.0591271,0.0286894,0,0,0
34668,15.4213,-12.8611,-29.5917,0.0622909,0.0225542,0.0623282,-0.0330696,0.050887,0.0303916,0,0,0
34764,-8.37213,-18.1652,8.09619,-0.083996,-0.0317963,0.0634249,-0.048499,0.0415988,0.0304713,0,0,0
34849,-17.9464,-5.33647,-25.0213,-0.0397234,0.0396808,0.0308274,-0.0477594,0.0231582,0.0322986,0,0,0
34942,13.1092,-8.41761,-25.5523,0.00175951,-0.0827183,0.0750201,-0.0472419,0.0351423,0.0368672,0,0,0
35043,7.48529,9.76165,-8.50588,-0.0523514,-0.0800937,0.0285062,-0.0519186,0.0493805,0.0372948,0,0,0
35143,1.26196,-6.8807,-13.4303,0.0421244,0.039026,-0.0488644,-0.0528549,0.0368064,0.0309537,0,0,0
35221,-2.94349,-0.802637,-26.2298,-0.0248967,0.0380411,-0.037892,-0.0518944,0.0403685,0.0320106,0,0,0
35307,-11.3983,18.8281,-13.036,0.0602626,-0.0576912,-0.0635207,-0.0594442,0.0273828,0.0315559,0,0,0
35408,-4.61469,9.36125,4.43397,0.0394359,0.0595865,0.00287751,-0.0712325,0.0231492,0.0274853,0,0,0
35535,-9.47445,12.9344,-6.54659,-0.0758346,0.0503337,-0.0442007,-0.0612144,0.0143393,0.0275255,0,0,0
35651,-0.427548,9.28312,-2.11653,-0.0128436,-0.0849809,-0.00214815,-0.0912787,-0.0156895,0.0255454,0,0,0
35747,1.0288,-18.4301,-13.4877,0.0361086,0.0642341,0.067817,-0.0846229,-0.00500391,0.0262053,0,0,0
35840,13.6464,-5.37797,-24.8772,0.0773945,0.0202703,-0.00795107,-0.0720955,0.00657514,0.0278758,0,0,0
35936,7.78926,-8.10999,-10.2637,-0.0081374,-0.0855985,-0.0365079,-0.04887,0.00199992,0.0318905,0,0,0
36038,-15.7222,-9.25871,7.43211,-0.0670185,0.065794,0.0259188,-0.0653306,-0.0123683,0.0304544,0,0,0
36166,-18.6923,-2.58614,-21.6484,-0.0592937,0.0180876,0.00755711,-0.0575944,-0.00606964,0.0281189,0,0,0
36273,2.17995,19.1955,-20.5985,-0.0637869,-0.0130353,-0.0635793,-0.0881926,0.0224395,0.0272842,0,0,0
36437,11.753,13.6717,-14.9856,-0.0632066,-0.0287884,-0.0749509,-0.132204,0.0382031,0.026413,0,0,0
36541,1.12279,1.31413,1.55424,0.075611,-0.0260253,-0.0386587,-0.114933,0.0647457,0.0212873,0,0,0
36648,-7.88749,2.67037,-13.788,0.0088295,-0.0459629,0.0871264,-0.148336,0.034358,0.0198718,0,0,0
36767,-20.0485,0.19715,8.20117,-0.0032129,0.0321956,0.0851619,-0.149771,0.0109861,0.0219045,0,0,0
36856,16.0036,6.36555,-11.5126,-0.0141426,-0.0189447,0.0217024,-0.144182,0.0284888,0.0218687,0,0,0
36950,1.34375,8.32728,2.86532,0.044403,-0.0275053,-0.034751,-0.132071,0.0431505,0.0217692,0,0,0
37037,-18.326,-19.0686,6.33466,0.0423321,0.0172091,0.0823776,-0.119112,0.0425144,0.0260325,0,0,0
37130,5.73963,5.92975,-17.2671,0.076037,0.0728853,0.0548802,-0.115097,0.0388281,0.0290921,0,0,0
37228,-0.412899,-4.25733,-25.8953,0.0707771,0.0677425,0.0378122,-0.121126,0.0510274,0.028807,0,0,0
37316,6.39517,2.2187,-24.301,0.0140521,-0.0231345,-0.0682642,-0.118114,0.0577333,0.0237825,0,0,0
37418,7.71723,-11.467,6.10272,-0.0724487,0.00801494,-0.0229695,-0.10378,0.0663111,0.0248801,0,0,0
37513,16.8545,10.643,-24.5281,0.0672048,-0.0711338,0.0020257,-0.0993662,0.0808567,0.0303544,0,0,0
37614,9.84498,-18.2434,-23.9055,0.0828301,-0.0237148,-0.0476133,-0.0765056,0.0681884,0.0314415,0,0,0
37734,-11.4093,-17.1532,5.41178,0.0853749,0.0364227,0.0771816,-0.0607401,0.0501371,0.0369273,0,0,0
37835,12.4012,-19.9121,-8.69021,0.078981,-0.0141959,-0.0766119,-0.0646397,0.0682039,0.0354205,0,0,0
37932,-9.08626,16.6869,-8.17872,0.0240183,-0.0513027,-0.0632226,-0.0942833,0.070662,0.0352592,0,0,0
38023,2.89775,18.048,-25.2569,-0.0048686,-0.0340802,-0.0440304,-0.103117,0.0632233,0.0352999,0,0,0
38113,-6.06493,-10.1657,-22.31,0.0701808,-0.00228126,-0.0869188,-0.104082,0.0443831,0.0316603,0,0,0
38250,4.01106,3.28928,-24.5025,0.00221736,-0.0188223,0.0618065,-0.115287,0.0577365,0.0347642,0,0,0
38350,15.392,19.2297,-19.246,0.0677851,0.0351077,-0.0217077,-0.133466,0.0476422,0.0367591,0,0,0
38443,-7.7703,-4.48195,-16.1416,0.057425,-0.0618491,0.0673911,-0.140022,0.0570648,0.0395332,0,0,0
38534,-13.4406,-2.12836,-27.5214,0.0222667,-0.0782037,0.0614764,-0.134126,0.0290734,0.0430689,0,0,0
38627,-16.451,-9.95209,-16.763,0.00354298,-0.0808018,0.0213883,-0.134449,0.0210957,0.0398399,0,0,0
38715,11.9959,-17.0983,-28.4613,0.0478954,-0.00547553,0.0467668,-0.102684,0.0268808,0.0417934,0,0,0
38808,6.64542,-11.1826,-20.2909,0.00955353,0.0764256,0.080493,-0.0802807,0.0325521,0.0440386,0,0,0
38905,0.0119185,4.55763,-12.9628,0.0451696,0.00527319,-0.0569192,-0.0914788,0.0369701,0.039463,0,0,0
39057,7.59272,19.4018,-27.2748,0.0598899,-0.0153245,0.0207335,-0.0992206,0.0579767,0.0426529,0,0,0
39188,11.0572,7.45445,-11.891,-0.0684506,0.0372798,-0.0200893,-0.135978,0.0941711,0.0411852,0,0,0
39288,-16.0567,11.71,-11.681,-0.00178613,-0.0418156,-0.0862107,-0.132302,0.101915,0.0442393,0,0,0
39407,-17.9,13.2054,-23.8701,-0.00574703,0.0319134,-0.0798168,-0.133462,0.107214,0.0420162,0,0,0
39511,1.39013,6.50105,-26.7865,0.0222614,0.0403623,-0.0452335,-0.12951,0.105875,0.0415557,0,0,0
39600,-11.9941,-0.238655,-27.8827,-0.00735481,0.00839295,-0.0501261,-0.127565,0.0823782,0.0394393,0,0,0
39678,-11.8341,17.6037,8.19141,-0.0541136,0.0119439,0.0729598,-0.115587,0.0627235,0.0393721,0,0,0
39774,8.13961,13.8511,-16.0867,0.0354058,0.064511,0.041459,-0.105573,0.0555185,0.0392193,0,0,0
39857,-6.91334,4.87869,-9.40068,-0.0148241,-0.0864929,0.0504881,-0.114315,0.0483494,0.0402516,0,0,0
39963,-7.39553,14.9498,-26.5301,0.0519415,-0.0305878,-0.0638455,-0.129755,0.0488673,0.0367142,0,0,0
40052,-7.56522,-19.8193,-0.931187,0.0210263,-0.0682749,0.0146058,-0.104571,0.032249,0.0397615,0,0,0
40144,-0.610659,15.9716,8.50392,0.025445,-0.0254024,-0.0314609,-0.128516,0.0119847,0.037116,0,0,0
40233,10.1563,17.4963,-23.3269,0.00189261,-0.0828195,-0.0153671,-0.128021,-0.00551893,0.0367008,0,0,0
40336,-3.68815,-15.6334,-12.8847,0.0642607,-0.0659697,0.0597249,-0.116477,-0.023923,0.038892,0,0,0
40483,17.582,-17.8161,-28.2489,-0.0102403,0.0539219,0.010203,-0.120769,0.0199382,0.0397479,0,0,0
40602,16.1452,-14.4285,-15.7583,-0.0323979,-0.0463249,0.0398831,-0.109271,0.0167116,0.0443338,0,0,0
40748,6.46964,-1.72674,-3.1688,-0.0105704,-0.0805994,0.0211647,-0.0745772,0.0430059,0.0469104,0,0,0
40898,-8.46612,-9.50896,4.66102,-0.0851566,0.0615988,0.00755179,-0.0728658,0.0575352,0.0440824,0,0,0
41029,14.0358,-3.98755,-2.03596,0.0179917,-0.0305346,0.0614817,-0.0645807,0.0541934,0.0459641,0,0,0
41141,7.14837,3.46751,-9.31523,0.0623814,0.0726563,0.0125455,-0.0760849,0.0583473,0.0450863,0,0,0
41249,-10.3546,-12.3606,3.64781,-0.0105917,0.0200999,0.0571748,-0.0621414,0.052806,0.0477959,0,0,0
41372,17.2903,-18.2958,-24.0813,-0.0831176,-0.0734602,0.016746,-0.0591281,0.073255,0.0489817,0,0,0
41491,1.05687,-10.2695,-21.8742,-0.075462,0.0483107,0.024178,-0.058832,0.0817775,0.0513398,0,0,0
41625,17.1462,12.6963,-3.64123,0.0181142,-0.0626743,0.012982,-0.0701844,0.109443,0.0516346,0,0,0
41765,-6.62647,-18.2849,-15.8499,-0.0335052,0.0795719,-0.00586947,-0.0810312,0.112584,0.0563548,0,0,0
41867,-7.97783,-12.6731,-24.3877,-0.0255462,0.00375593,0.0714638,-0.0518008,0.106297,0.0636543,0,0,0
42001,-11.8732,-2.60689,-11.7555,-0.0268345,-0.0407403,0.0658419,-0.0736527,0.0957197,0.0662702,0,0,0
42156,12.2926,-1.93426,-10.3126,-0.0426089,0.0265683,0.0649528,-0.0743493,0.0935694,0.0644864,0,0,0
42255,4.20882,5.14725,4.83071,0.00430428,-0.0470489,-0.0544064,-0.0785138,0.114393,0.0646628,0,0,0
42339,5.55164,-5.27177,1.70439,-0.0254024,0.0707451,0.0555936,-0.0711786,0.0844083,0.0647709,0,0,0
42427,6.71012,-17.3376,4.17517,-0.0592404,-0.0649262,-0.019525,-0.0523112,0.0940825,0.0693576,0,0,0
42513,5.12926,2.49092,6.50923,-0.0316046,0.042396,0.0869667,-0.0612845,0.103967,0.0697423,0,0,0
42595,-15.1631,-11.1252,-23.0364,0.0617692,-0.0769739,0.0256527,-0.0603409,0.100068,0.068055,0,0,0
42671,-14.4832,18.6804,-10.2821,-0.0160698,-0.0265471,-0.00274441,-0.0703631,0.10977,0.0640073,0,0,0
42759,-15.7332,-0.929594,-20.9171,0.0662891,0.00236642,-0.0131471,-0.0678921,0.101105,0.0618058,0,0,0
42856,15.1845,-16.0729,-2.83676,-0.0584578,0.0813927,-0.00855798,-0.0831372,0.119261,0.0559972,0,0,0
42943,-12.4396,1.36296,-29.5746,-0.0770219,-0.0516327,-0.0462663,-0.0682816,0.129725,0.0568428,0,0,0
43055,-0.759589,5.76251,-16.8765,-0.0266322,-0.0762286,-0.0639466,-0.0751671,0.116478,0.0516452,0,0,0
43161,16.0866,10.604,-27.9706,-0.0515901,0.0123485,0.0723156,-0.0821147,0.0878732,0.0589561,0,0,0
43248,-13.8423,-1.91229,-14.8818,0.0714958,0.0584259,0.026595,-0.0658651,0.0622544,0.0636964,0,0,0
43339,-18.7325,15.8141,9.4915,0.0456435,0.0439505,0.0783155,-0.0734923,0.0441021,0.0638998,0,0,0
